"No.","Time","Source","Destination","Protocol","Length","Info"
"23607","2017-07-31 12:55:41.334710","10.8.227.69","10.8.135.56","TCP","54","59490  >  443 [FIN, ACK] Seq=900 Ack=2360 Win=66304 Len=0"
"23608","2017-07-31 12:55:41.338304","10.8.135.56","10.8.227.69","TCP","54","443  >  59490 [FIN, ACK] Seq=2360 Ack=901 Win=66048 Len=0"
"23609","2017-07-31 12:55:41.338366","10.8.227.69","10.8.135.56","TCP","54","59490  >  443 [ACK] Seq=901 Ack=2361 Win=66304 Len=0"
"23610","2017-07-31 12:55:41.341018","10.8.227.69","10.8.135.56","TCP","66","59491  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23611","2017-07-31 12:55:41.344120","10.8.135.56","10.8.227.69","TCP","66","443  >  59491 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23612","2017-07-31 12:55:41.344251","10.8.227.69","10.8.135.56","TCP","54","59491  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23613","2017-07-31 12:55:41.360590","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"23614","2017-07-31 12:55:41.403950","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23615","2017-07-31 12:55:41.419123","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23616","2017-07-31 12:55:41.420971","10.8.135.56","10.8.227.69","TCP","54","443  >  59491 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"23617","2017-07-31 12:55:41.421282","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23618","2017-07-31 12:55:41.430378","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23619","2017-07-31 12:55:41.445201","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23620","2017-07-31 12:55:41.446168","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"23621","2017-07-31 12:55:41.449959","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23622","2017-07-31 12:55:41.458313","10.8.135.56","10.8.227.69","TLSv1.2","1057","Application Data"
"23623","2017-07-31 12:55:41.460740","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23624","2017-07-31 12:55:41.461204","10.8.227.69","10.8.135.56","TCP","54","59491  >  443 [FIN, ACK] Seq=900 Ack=2360 Win=66304 Len=0"
"23625","2017-07-31 12:55:41.461651","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"23626","2017-07-31 12:55:41.464040","10.8.135.56","10.8.227.69","TCP","54","443  >  59491 [FIN, ACK] Seq=2360 Ack=901 Win=66048 Len=0"
"23627","2017-07-31 12:55:41.464106","10.8.227.69","10.8.135.56","TCP","54","59491  >  443 [ACK] Seq=901 Ack=2361 Win=66304 Len=0"
"23628","2017-07-31 12:55:41.465411","10.8.227.69","10.8.113.245","UDP","110","20601  >  60536 Len=68"
"23629","2017-07-31 12:55:41.467624","10.8.113.245","10.8.227.69","TLSv1.2","1058","Application Data"
"23630","2017-07-31 12:55:41.467732","10.8.227.69","10.8.135.56","TCP","66","59492  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23631","2017-07-31 12:55:41.470416","10.8.227.69","10.8.113.245","TCP","54","59489  >  443 [FIN, ACK] Seq=901 Ack=2432 Win=65280 Len=0"
"23632","2017-07-31 12:55:41.476548","10.8.227.69","10.8.113.245","TCP","66","59493  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23633","2017-07-31 12:55:41.477668","10.8.113.245","10.8.227.69","TCP","54","443  >  59489 [FIN, ACK] Seq=2432 Ack=902 Win=66048 Len=0"
"23634","2017-07-31 12:55:41.477725","10.8.227.69","10.8.113.245","TCP","54","59489  >  443 [ACK] Seq=902 Ack=2433 Win=65280 Len=0"
"23635","2017-07-31 12:55:41.478034","10.8.135.56","10.8.227.69","TCP","66","443  >  59492 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23636","2017-07-31 12:55:41.478138","10.8.227.69","10.8.135.56","TCP","54","59492  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23637","2017-07-31 12:55:41.480258","10.8.113.245","10.8.227.69","TCP","66","443  >  59493 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23638","2017-07-31 12:55:41.480369","10.8.227.69","10.8.113.245","TCP","54","59493  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23639","2017-07-31 12:55:41.480854","10.8.227.69","10.8.113.245","UDP","622","20601  >  60536 Len=580"
"23640","2017-07-31 12:55:41.495401","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"23641","2017-07-31 12:55:41.497750","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"23642","2017-07-31 12:55:41.527527","10.8.227.69","10.8.113.245","UDP","61","20602  >  60535 Len=19"
"23643","2017-07-31 12:55:41.558508","10.8.113.245","10.8.227.69","TCP","54","443  >  59493 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"23644","2017-07-31 12:55:41.558775","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23645","2017-07-31 12:55:41.559106","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23646","2017-07-31 12:55:41.568100","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23647","2017-07-31 12:55:41.568342","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23648","2017-07-31 12:55:41.573804","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23649","2017-07-31 12:55:41.581265","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23650","2017-07-31 12:55:41.581267","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23651","2017-07-31 12:55:41.582198","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"23652","2017-07-31 12:55:41.582210","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"23653","2017-07-31 12:55:41.588881","10.8.113.245","10.8.227.69","TLSv1.2","1054","Application Data"
"23654","2017-07-31 12:55:41.589277","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23655","2017-07-31 12:55:41.591132","10.8.135.56","10.8.227.69","TLSv1.2","1057","Application Data"
"23656","2017-07-31 12:55:41.591815","10.8.227.69","10.8.113.245","TCP","54","59493  >  443 [FIN, ACK] Seq=901 Ack=2428 Win=65280 Len=0"
"23657","2017-07-31 12:55:41.594032","10.8.227.69","10.8.135.56","TCP","54","59492  >  443 [FIN, ACK] Seq=900 Ack=2360 Win=66304 Len=0"
"23658","2017-07-31 12:55:41.594308","10.8.113.245","10.8.227.69","TCP","54","443  >  59493 [FIN, ACK] Seq=2428 Ack=902 Win=66048 Len=0"
"23659","2017-07-31 12:55:41.594366","10.8.227.69","10.8.113.245","TCP","54","59493  >  443 [ACK] Seq=902 Ack=2429 Win=65280 Len=0"
"23660","2017-07-31 12:55:41.598062","10.8.227.69","10.8.113.245","TCP","66","59494  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23661","2017-07-31 12:55:41.600339","10.8.227.69","10.8.135.56","TCP","66","59495  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23662","2017-07-31 12:55:41.602521","10.8.135.56","10.8.227.69","TCP","54","443  >  59492 [FIN, ACK] Seq=2360 Ack=901 Win=66048 Len=0"
"23663","2017-07-31 12:55:41.602522","10.8.113.245","10.8.227.69","TCP","66","443  >  59494 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23664","2017-07-31 12:55:41.602588","10.8.227.69","10.8.135.56","TCP","54","59492  >  443 [ACK] Seq=901 Ack=2361 Win=66304 Len=0"
"23665","2017-07-31 12:55:41.602712","10.8.227.69","10.8.113.245","TCP","54","59494  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23666","2017-07-31 12:55:41.605649","10.8.135.56","10.8.227.69","TCP","66","443  >  59495 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23667","2017-07-31 12:55:41.605843","10.8.227.69","10.8.135.56","TCP","54","59495  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23668","2017-07-31 12:55:41.620226","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"23669","2017-07-31 12:55:41.620251","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23670","2017-07-31 12:55:41.622404","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"23671","2017-07-31 12:55:41.635757","10.8.227.69","10.8.113.245","UDP","110","20601  >  60536 Len=68"
"23672","2017-07-31 12:55:41.651402","10.8.227.69","10.8.113.245","UDP","622","20601  >  60536 Len=580"
"23673","2017-07-31 12:55:41.678793","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23674","2017-07-31 12:55:41.681499","10.8.135.56","10.8.227.69","TCP","54","443  >  59495 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"23675","2017-07-31 12:55:41.681817","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23676","2017-07-31 12:55:41.687910","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23677","2017-07-31 12:55:41.690496","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23678","2017-07-31 12:55:41.695132","10.8.135.56","10.8.227.69","UDP","406","54965  >  20601 Len=364"
"23679","2017-07-31 12:55:41.700108","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23680","2017-07-31 12:55:41.701024","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"23681","2017-07-31 12:55:41.707551","10.8.113.245","10.8.227.69","TLSv1.2","1053","Application Data"
"23682","2017-07-31 12:55:41.710516","10.8.227.69","10.8.113.245","TCP","54","59494  >  443 [FIN, ACK] Seq=901 Ack=2427 Win=65280 Len=0"
"23683","2017-07-31 12:55:41.713225","10.8.113.245","10.8.227.69","TCP","54","443  >  59494 [FIN, ACK] Seq=2427 Ack=902 Win=66048 Len=0"
"23684","2017-07-31 12:55:41.713289","10.8.227.69","10.8.135.56","UDP","49","20601  >  54965 Len=7"
"23685","2017-07-31 12:55:41.713299","10.8.227.69","10.8.113.245","TCP","54","59494  >  443 [ACK] Seq=902 Ack=2428 Win=65280 Len=0"
"23686","2017-07-31 12:55:41.716916","10.8.227.69","10.8.113.245","TCP","66","59496  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23687","2017-07-31 12:55:41.724744","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23688","2017-07-31 12:55:41.725670","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"23689","2017-07-31 12:55:41.725994","10.8.113.245","10.8.227.69","TCP","66","443  >  59496 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23690","2017-07-31 12:55:41.726111","10.8.227.69","10.8.113.245","TCP","54","59496  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23691","2017-07-31 12:55:41.731257","10.8.135.56","10.8.227.69","TLSv1.2","1056","Application Data"
"23692","2017-07-31 12:55:41.734876","10.8.227.69","10.8.135.56","TCP","54","59495  >  443 [FIN, ACK] Seq=900 Ack=2359 Win=66304 Len=0"
"23693","2017-07-31 12:55:41.742541","10.8.227.69","10.8.135.56","TCP","66","59497  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23694","2017-07-31 12:55:41.743047","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"23695","2017-07-31 12:55:41.743194","10.8.135.56","10.8.227.69","TCP","54","443  >  59495 [FIN, ACK] Seq=2359 Ack=901 Win=66048 Len=0"
"23696","2017-07-31 12:55:41.743256","10.8.227.69","10.8.135.56","TCP","54","59495  >  443 [ACK] Seq=901 Ack=2360 Win=66304 Len=0"
"23697","2017-07-31 12:55:41.744285","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23698","2017-07-31 12:55:41.747220","10.8.135.56","10.8.227.69","TCP","66","443  >  59497 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23699","2017-07-31 12:55:41.747366","10.8.227.69","10.8.135.56","TCP","54","59497  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23700","2017-07-31 12:55:41.759691","10.8.227.69","10.8.113.245","UDP","61","20602  >  60535 Len=19"
"23701","2017-07-31 12:55:41.759698","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23702","2017-07-31 12:55:41.762349","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"23703","2017-07-31 12:55:41.790783","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23704","2017-07-31 12:55:41.805425","10.8.113.245","10.8.227.69","TCP","54","443  >  59496 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"23705","2017-07-31 12:55:41.805735","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23706","2017-07-31 12:55:41.805997","10.8.227.69","10.8.113.245","UDP","110","20601  >  60536 Len=68"
"23707","2017-07-31 12:55:41.814875","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23708","2017-07-31 12:55:41.818973","10.8.135.56","10.8.227.69","TCP","54","443  >  59497 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"23709","2017-07-31 12:55:41.820391","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23710","2017-07-31 12:55:41.821471","10.8.227.69","10.8.113.245","UDP","622","20601  >  60536 Len=580"
"23711","2017-07-31 12:55:41.827295","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23712","2017-07-31 12:55:41.828159","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"23713","2017-07-31 12:55:41.828302","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23714","2017-07-31 12:55:41.834009","10.8.113.245","10.8.227.69","TLSv1.2","1054","Application Data"
"23715","2017-07-31 12:55:41.836985","10.8.227.69","10.8.113.245","TCP","54","59496  >  443 [FIN, ACK] Seq=901 Ack=2428 Win=65280 Len=0"
"23716","2017-07-31 12:55:41.839589","10.8.113.245","10.8.227.69","TCP","54","443  >  59496 [FIN, ACK] Seq=2428 Ack=902 Win=66048 Len=0"
"23717","2017-07-31 12:55:41.839650","10.8.227.69","10.8.113.245","TCP","54","59496  >  443 [ACK] Seq=902 Ack=2429 Win=65280 Len=0"
"23718","2017-07-31 12:55:41.841450","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23719","2017-07-31 12:55:41.842305","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"23720","2017-07-31 12:55:41.843172","10.8.227.69","10.8.113.245","TCP","66","59498  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23721","2017-07-31 12:55:41.846014","10.8.113.245","10.8.227.69","TCP","66","443  >  59498 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23722","2017-07-31 12:55:41.846161","10.8.227.69","10.8.113.245","TCP","54","59498  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23723","2017-07-31 12:55:41.848104","10.8.135.56","10.8.227.69","TLSv1.2","1059","Application Data"
"23724","2017-07-31 12:55:41.851329","10.8.227.69","10.8.135.56","TCP","54","59497  >  443 [FIN, ACK] Seq=900 Ack=2362 Win=66304 Len=0"
"23725","2017-07-31 12:55:41.857959","10.8.227.69","10.8.135.56","TCP","66","59499  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23726","2017-07-31 12:55:41.858293","10.8.135.56","10.8.227.69","TCP","54","443  >  59497 [FIN, ACK] Seq=2362 Ack=901 Win=66048 Len=0"
"23727","2017-07-31 12:55:41.858354","10.8.227.69","10.8.135.56","TCP","54","59497  >  443 [ACK] Seq=901 Ack=2363 Win=66304 Len=0"
"23728","2017-07-31 12:55:41.861488","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"23729","2017-07-31 12:55:41.861628","10.8.135.56","10.8.227.69","TCP","66","443  >  59499 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23730","2017-07-31 12:55:41.861749","10.8.227.69","10.8.135.56","TCP","54","59499  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23731","2017-07-31 12:55:41.876488","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"23732","2017-07-31 12:55:41.914399","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23733","2017-07-31 12:55:41.922436","10.8.113.245","10.8.227.69","TCP","54","443  >  59498 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"23734","2017-07-31 12:55:41.922438","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23735","2017-07-31 12:55:41.929878","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23736","2017-07-31 12:55:41.930843","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23737","2017-07-31 12:55:41.933065","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23738","2017-07-31 12:55:41.940978","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23739","2017-07-31 12:55:41.943434","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23740","2017-07-31 12:55:41.944356","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"23741","2017-07-31 12:55:41.950303","10.8.113.245","10.8.227.69","TLSv1.2","1054","Application Data"
"23742","2017-07-31 12:55:41.953158","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23743","2017-07-31 12:55:41.953339","10.8.227.69","10.8.113.245","TCP","54","59498  >  443 [FIN, ACK] Seq=901 Ack=2428 Win=65280 Len=0"
"23744","2017-07-31 12:55:41.954023","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"23745","2017-07-31 12:55:41.959332","10.8.113.245","10.8.227.69","TCP","54","443  >  59498 [FIN, ACK] Seq=2428 Ack=902 Win=66048 Len=0"
"23746","2017-07-31 12:55:41.959388","10.8.227.69","10.8.113.245","TCP","54","59498  >  443 [ACK] Seq=902 Ack=2429 Win=65280 Len=0"
"23747","2017-07-31 12:55:41.959791","10.8.227.69","10.8.113.245","TCP","66","59500  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23748","2017-07-31 12:55:41.960654","10.8.135.56","10.8.227.69","TLSv1.2","1052","Application Data"
"23749","2017-07-31 12:55:41.960823","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23750","2017-07-31 12:55:41.962795","10.8.113.245","10.8.227.69","TCP","66","443  >  59500 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23751","2017-07-31 12:55:41.962899","10.8.227.69","10.8.113.245","TCP","54","59500  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23752","2017-07-31 12:55:41.963524","10.8.227.69","10.8.135.56","TCP","54","59499  >  443 [FIN, ACK] Seq=900 Ack=2355 Win=66304 Len=0"
"23753","2017-07-31 12:55:41.966324","10.8.135.56","10.8.227.69","TCP","54","443  >  59499 [FIN, ACK] Seq=2355 Ack=901 Win=66048 Len=0"
"23754","2017-07-31 12:55:41.966384","10.8.227.69","10.8.135.56","TCP","54","59499  >  443 [ACK] Seq=901 Ack=2356 Win=66304 Len=0"
"23755","2017-07-31 12:55:41.974093","10.8.227.69","10.8.135.56","TCP","66","59501  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23756","2017-07-31 12:55:41.976366","10.8.227.69","10.8.113.245","UDP","110","20601  >  60536 Len=68"
"23757","2017-07-31 12:55:41.977246","10.8.135.56","10.8.227.69","TCP","66","443  >  59501 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23758","2017-07-31 12:55:41.977354","10.8.227.69","10.8.135.56","TCP","54","59501  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23759","2017-07-31 12:55:41.981471","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"23760","2017-07-31 12:55:41.991806","10.8.227.69","10.8.113.245","UDP","61","20602  >  60535 Len=19"
"23761","2017-07-31 12:55:41.991822","10.8.227.69","10.8.113.245","UDP","622","20601  >  60536 Len=580"
"23762","2017-07-31 12:55:41.992649","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"23763","2017-07-31 12:55:42.047056","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23764","2017-07-31 12:55:42.055472","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23765","2017-07-31 12:55:42.071418","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23766","2017-07-31 12:55:42.072355","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"23767","2017-07-31 12:55:42.079671","10.8.113.245","10.8.227.69","TLSv1.2","1058","Application Data"
"23768","2017-07-31 12:55:42.082742","10.8.227.69","10.8.113.245","TCP","54","59500  >  443 [FIN, ACK] Seq=901 Ack=2432 Win=65280 Len=0"
"23769","2017-07-31 12:55:42.084856","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23770","2017-07-31 12:55:42.089236","10.8.227.69","10.8.113.245","TCP","66","59502  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"23771","2017-07-31 12:55:42.089518","10.8.113.245","10.8.227.69","TCP","54","443  >  59500 [FIN, ACK] Seq=2432 Ack=902 Win=66048 Len=0"
"23772","2017-07-31 12:55:42.089573","10.8.227.69","10.8.113.245","TCP","54","59500  >  443 [ACK] Seq=902 Ack=2433 Win=65280 Len=0"
"23773","2017-07-31 12:55:42.091872","10.8.113.245","10.8.227.69","TCP","66","443  >  59502 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"23774","2017-07-31 12:55:42.092010","10.8.227.69","10.8.113.245","TCP","54","59502  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"23775","2017-07-31 12:55:42.100396","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23776","2017-07-31 12:55:42.107410","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"23777","2017-07-31 12:55:42.110726","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"23778","2017-07-31 12:55:42.118828","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"23779","2017-07-31 12:55:42.131505","10.8.227.69","10.8.113.245","UDP","366","20601  >  60536 Len=324"
"23780","2017-07-31 12:55:42.134666","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"23781","2017-07-31 12:55:42.135587","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"23782","2017-07-31 12:55:42.143169","10.8.135.56","10.8.227.69","TLSv1.2","1057","Application Data"
